"","std","samp.depth"
"1917",0.841406865334252,8
"1918",0.96275553063921,8
"1919",1.21878871974057,8
"1920",0.859066708283371,8
"1921",1.34767335576262,8
"1922",0.921622357851053,8
"1923",0.896597329585176,8
"1924",0.897340446594222,8
"1925",0.862756678913511,8
"1926",0.891005228254727,8
"1927",0.837648031415611,8
"1928",0.727358078572831,8
"1929",0.774579128214082,8
"1930",0.660323162750588,8
"1931",1.07832032150869,8
"1932",1.18909522812839,8
"1933",1.01283012204926,8
"1934",1.07194065124872,8
"1935",0.935623331731042,8
"1936",0.766314149207535,8
"1937",1.14369904389915,8
"1938",0.952952764635954,8
"1939",0.773663898497661,8
"1940",0.853619025818586,8
"1941",0.678571301487854,8
"1942",1.05994612062914,7
"1943",1.27321893286591,8
"1944",0.749334731842735,8
"1945",1.19473864571205,8
"1946",1.26012560549476,8
"1947",0.863211494229215,8
"1948",1.46062698939675,8
"1949",1.22037513872675,8
"1950",0.822470178543981,8
"1951",0.818879842931569,8
"1952",0.735201385890722,8
"1953",0.684950405622329,8
"1954",1.03890181274105,8
"1955",0.827170271946545,8
"1956",0.603493254845064,8
"1957",0.76029386778383,8
"1958",0.842318672636086,8
"1959",0.635955794404464,8
"1960",0.99255676357316,8
"1961",0.984193221134599,8
"1962",0.983745202547721,8
"1963",1.28111040512228,7
"1964",1.16042160466873,7
"1965",1.11934646976654,8
"1966",1.29722750816416,8
"1967",0.743021067995921,8
"1968",0.88298181833252,8
"1969",1.41469517118285,8
"1970",1.30715955803804,8
"1971",0.743928472184504,8
"1972",0.980712949753717,8
"1973",0.564567163079548,8
"1974",0.876270005471538,8
"1975",1.17164506821712,8
"1976",0.750817359176123,8
"1977",0.897549998323409,8
"1978",0.814223051944483,8
"1979",0.846655165934461,8
"1980",0.924260081285284,8
"1981",0.861170001480668,8
"1982",1.08726259797341,8
"1983",0.922880833368423,8
"1984",1.17647367020537,8
"1985",1.00995231446005,8
"1986",0.892086216744953,8
"1987",1.25884637165265,8
"1988",1.15264110014776,8
"1989",1.30328889855979,8
"1990",0.831736378658266,8
"1991",0.933980253681983,8
"1992",1.0347155780558,7
"1993",0.793434750188237,8
"1994",0.839227318061706,8
"1995",0.939472344916763,7
"1996",1.18548335291311,8
"1997",1.03388287380403,8
"1998",0.678150528521522,8
"1999",0.772858054473329,8
"2000",1.10529223562655,8
"2001",0.836353360810329,8
"2002",0.537531388565992,8
"2003",0.834791082958813,8
"2004",1.22926207813953,8
"2005",0.818384389097906,8
"2006",0.856567117427403,8
"2007",1.34255915903995,8
"2008",1.04174917361834,7
"2009",0.917536353752875,8
"2010",1.51603296044601,8
"2011",1.13543146312791,8
"2012",0.875355146103858,8
"2013",0.807388147954828,8
"2014",0.844129884226122,8
"2015",0.897720979906901,8
"2016",0.906635829997328,8
"2017",1.20310218188863,8
