"","std","samp.depth"
"1917",0.984473978829996,8
"1918",1.00679280761056,8
"1919",1.04006174902889,8
"1920",0.942479047267742,8
"1921",1.03282754571495,8
"1922",0.993544924960285,8
"1923",0.996881350526846,8
"1924",1.00077727994564,8
"1925",0.999102571945207,8
"1926",0.981688150487773,8
"1927",0.97817855657563,8
"1928",0.977553493766293,8
"1929",0.998915519957947,8
"1930",0.978671493735109,8
"1931",1.01078214376158,8
"1932",1.01603755698627,8
"1933",1.02310256437307,8
"1934",1.0248031335645,8
"1935",1.01573133157229,8
"1936",0.936640680587455,8
"1937",1.02971265892163,8
"1938",0.999180779901187,8
"1939",1.00146072448327,8
"1940",0.98433851347213,8
"1941",0.948865429566483,8
"1942",1.04637181655008,7
"1943",1.00620782895504,8
"1944",0.952800318629104,8
"1945",1.02988126640291,8
"1946",1.02933418979836,8
"1947",1.00598548714021,8
"1948",1.08879746698749,8
"1949",1.04978085876237,8
"1950",0.980679103109372,8
"1951",0.95673174744486,8
"1952",0.97777668839216,8
"1953",0.978655707752595,8
"1954",1.02119443031265,8
"1955",1.02488915154691,8
"1956",0.934996260489647,8
"1957",0.966686479336629,8
"1958",0.982302688365462,8
"1959",0.934128883167842,8
"1960",1.02573738092486,8
"1961",0.998742575732497,8
"1962",1.03054101899374,8
"1963",1.00774085869384,7
"1964",0.998611849695446,7
"1965",1.02584841043993,8
"1966",1.01485363320186,8
"1967",0.996101336622476,8
"1968",0.993639470144492,8
"1969",1.0649237938581,8
"1970",1.03271100980737,8
"1971",0.946648861447717,8
"1972",0.974874179823721,8
"1973",0.925788554648239,8
"1974",0.996132991927952,8
"1975",1.02200884698948,8
"1976",0.982195497055651,8
"1977",1.00658014535086,8
"1978",0.945634124233669,8
"1979",1.00476505905146,8
"1980",1.03669875212832,8
"1981",0.99822349854842,8
"1982",1.01379837217235,8
"1983",0.997072268502199,8
"1984",1.04739805892912,8
"1985",1.01382547045319,8
"1986",0.98717882607901,8
"1987",1.04317444174696,8
"1988",1.03032735136518,8
"1989",0.969946724042672,8
"1990",0.966946202592719,8
"1991",1.00039969599712,8
"1992",0.982911442903683,7
"1993",0.989565216935617,8
"1994",0.993875107097627,8
"1995",1.02969756728628,7
"1996",1.07550661065731,8
"1997",0.987238622916835,8
"1998",0.984300552509853,8
"1999",0.98831317580908,8
"2000",1.03043282814176,8
"2001",0.991783957401704,8
"2002",0.907659804205167,8
"2003",0.956186805033175,8
"2004",1.03544811069366,8
"2005",0.983080219599377,8
"2006",1.00932910320379,8
"2007",1.08103451673448,8
"2008",1.0210975484781,7
"2009",0.973308203558361,8
"2010",1.07245180733028,8
"2011",1.01470041635126,8
"2012",0.934972807244772,8
"2013",0.976552414056671,8
"2014",0.951085368634269,8
"2015",0.999667260653511,8
"2016",0.99989856970031,8
"2017",1.05539976979585,8
