"","std","samp.depth"
"1917",0.996998265971407,8
"1918",1.00563394241264,8
"1919",1.0057801611173,8
"1920",0.982263309326788,8
"1921",1.00466387927912,8
"1922",1.00855109984329,8
"1923",1.00275215704603,8
"1924",1.00150979100616,8
"1925",0.996765523511984,8
"1926",1.00308860818067,8
"1927",1.00306504318367,8
"1928",0.990931803715015,8
"1929",0.998063869348989,8
"1930",0.994274958085167,8
"1931",1.00108187396539,8
"1932",1.00129854047328,8
"1933",1.01859740132188,8
"1934",1.00298703680978,8
"1935",1.00407982445674,8
"1936",1.00198559119479,8
"1937",1.01612028084193,8
"1938",1.00040441004413,8
"1939",0.992579934534522,8
"1940",1.00102532219853,8
"1941",0.969339332575015,8
"1942",1.00832896562945,7
"1943",1.01102412249187,8
"1944",0.994098569108367,8
"1945",1.01260352933274,8
"1946",1.01478852878079,8
"1947",1.00322482861443,8
"1948",1.01397902421027,8
"1949",1.00826019249295,8
"1950",0.988535493242931,8
"1951",0.996639188180171,8
"1952",1.00400995315753,8
"1953",0.979848833541447,8
"1954",1.01039306688639,8
"1955",1.01036600560341,8
"1956",0.97470957694156,8
"1957",0.992292574340932,8
"1958",1.00748318404313,8
"1959",0.980776995049034,8
"1960",1.01449965989844,8
"1961",1.00503285026639,8
"1962",1.00527067223233,8
"1963",1.00621729160222,7
"1964",1.01969425665522,7
"1965",1.01040995629526,8
"1966",1.01465317982073,8
"1967",0.983478771981846,8
"1968",1.00760593068885,8
"1969",1.01220494478056,8
"1970",1.014409281125,8
"1971",0.985611311192673,8
"1972",1.00097023651744,8
"1973",0.955066219776809,8
"1974",0.998885589489766,8
"1975",1.01152480267907,8
"1976",0.997170146215207,8
"1977",1.02382584707183,8
"1978",0.989905002611255,8
"1979",0.999634583339005,8
"1980",1.00411288795949,8
"1981",0.994115431106684,8
"1982",1.01169967058168,8
"1983",1.00779147071317,8
"1984",1.00368940481793,8
"1985",1.00061104768377,8
"1986",0.997308533814885,8
"1987",1.00799977973881,8
"1988",1.00883174794065,8
"1989",0.99516063845493,8
"1990",0.984277191527839,8
"1991",1.00110478909556,8
"1992",1.00758556675868,7
"1993",1.00177467443128,8
"1994",1.00511047035949,8
"1995",1.00257959717899,7
"1996",1.01808894358266,8
"1997",1.00062419231229,8
"1998",0.9966350718231,8
"1999",0.99653256750884,8
"2000",1.00431525248775,8
"2001",1.01398572159853,8
"2002",0.942391212987064,8
"2003",0.999633820760472,8
"2004",1.00101311604757,8
"2005",0.998253277210335,8
"2006",1.00575338507247,8
"2007",1.01666352326339,8
"2008",1.01211818297068,7
"2009",0.97985142774361,8
"2010",1.02487988166632,8
"2011",0.989872173973673,8
"2012",0.99194409160282,8
"2013",0.991951166969426,8
"2014",0.987242176397422,8
"2015",1.0139571549792,8
"2016",0.995040237146976,8
"2017",1.00974580593623,8
