535.39
386.16
317.62
433.8
316.23
378.88
534.29
250.67
525.73
460.68
383.98
417.32
646.1
338.3
414.89
400.41
567.7
473.12
458.95
400.6
522.38
499.92
433.34
408.64
404.23
343.7
434.33
394.96
418.68
360.98
549.77
474.8
540.89
531.01
604.96
438.67
604.22
610.02
535.51
564.48
427.02
603.1
641.45
543.67
607.92
581.42
768.81
510.46
697.38
627.32
667.51
381.62
490.37
379.97
464.08
608.94
533.15
543.28
582.45
515.99
533.84
507.51
362.41
448.88
497.22
584.62
681.16
577.71
769.06
