"","std","samp.depth"
"1917",0.949177236598014,10
"1918",1.03385591921269,10
"1919",1.35131288627424,10
"1920",0.759762268938583,10
"1921",1.03902950169146,9
"1922",1.04501519493281,9
"1923",0.705073437180478,10
"1924",1.15439093192681,10
"1925",0.856966141163446,9
"1926",0.995357936314711,8
"1927",0.957601903998344,10
"1928",0.966382970424619,10
"1929",1.03862986853995,10
"1930",0.977311805061194,10
"1931",1.11901606043246,10
"1932",0.95683041130127,10
"1933",1.11412380104375,10
"1934",0.959598954929887,9
"1935",0.62723271819644,10
"1936",1.09127881401481,10
"1937",1.28419882280776,10
"1938",0.907939716276133,10
"1939",1.17756778118896,10
"1940",0.952472475627971,10
"1941",0.749558965726822,10
"1942",1.13076224050713,10
"1943",0.917128085976301,10
"1944",0.774270905581194,10
"1945",1.01769313502977,10
"1946",1.02562253488635,10
"1947",0.877879843651173,10
"1948",1.16888239503899,10
"1949",1.13456880847553,10
"1950",0.799046303562113,10
"1951",0.901781177008875,10
"1952",0.650093693997133,10
"1953",1.10633651761919,10
"1954",1.09400556332136,10
"1955",0.928742619500339,10
"1956",1.08311681227152,10
"1957",0.680193199471901,10
"1958",1.30174136248186,10
"1959",0.946983592395506,10
"1960",1.26401567011335,10
"1961",0.700005277390858,10
"1962",1.28297470874218,10
"1963",1.25502754946772,10
"1964",0.845824454925998,10
"1965",0.908814594556569,10
"1966",0.998956810513004,10
"1967",0.679250586125937,10
"1968",0.605673762433903,10
"1969",1.33470234169873,10
"1970",0.936503556518321,10
"1971",0.729602807122063,10
"1972",1.21897419326636,10
"1973",0.998023839794704,10
"1974",0.819588700417932,10
"1975",0.89005857029877,10
"1976",1.12766423765242,10
"1977",1.44164292730382,10
"1978",0.702619764144704,10
"1979",0.875915678631996,10
"1980",1.27280100757038,10
"1981",0.951456889318518,10
"1982",0.799419500155034,10
"1983",1.20386809158467,10
"1984",0.909823603926467,10
"1985",0.928022190339667,10
"1986",1.04989316706211,10
"1987",0.988638108813733,10
"1988",1.05763079435532,10
"1989",0.826643263569875,10
"1990",0.773416424855658,10
"1991",1.01596403197888,10
"1992",1.19429760342426,10
"1993",0.680033409786509,10
"1994",0.996635762225018,10
"1995",0.683802612107435,9
"1996",1.41490112571576,10
"1997",0.83683196946518,9
"1998",0.92303041311178,10
"1999",0.817732559586355,10
"2000",1.09939551336915,10
"2001",0.914381992675274,10
"2002",1.25525009023085,10
"2003",0.744495867293529,10
"2004",0.991172577725896,10
"2005",1.12027401949553,10
"2006",0.992722349548896,10
"2007",1.15072862080891,10
"2008",0.638158031897947,9
"2009",1.15550506450223,10
"2010",1.09059089582948,10
"2011",0.985183232784464,10
"2012",0.740315342215794,10
"2013",1.09996358400244,10
"2014",0.857144513448781,10
"2015",1.17808820228749,10
"2016",0.877619679904319,10
"2017",0.981653286822088,10
